timestamp,machine_id,machine_type,location,env_zone,shift,ambient_temp_c,humidity,dust_ppm,load_pct,rpm,torque_pct,voltage_v,current_a,thd_pct,suction_bar,discharge_bar,pressure_ripple_bar,flow_rate_m3h,bearing_temp_c,winding_temp_c,lubricant_viscosity_cSt,friction_coeff,vib_rms_mm_s,vib_peak_mm_s,vib_kurtosis,vib_skewness,band_1x_g,band_2x_g,band_bpf_g,crest_factor,ae_rms_db,iso_code,particle_4um,water_ppm,metal_ppm,leak_rate_lpm,hours_since_maint,cycle_count_24h,start_stop_24h,design_load,install_age_days,health_index,failure_within_7d,failure_within_30d,failure_mode
2024-03-18 13:00:00,M042,reciprocating_compressor,plant_C,indoor,day,17.73,0.61,26.6,0.792,933.1,0.745,414.2,75.78,2.56,11.33,13.07,0.324,80.36,58.83,66.7,62.83,0.0903,0.2,0.587,3.581,0.455,0.136,0.365,0.039,2.936,18.68,13,321,129,72,0.126,1498.1,19,3,0.818,870,1.0,0,0,none
2024-11-21 18:00:00,M043,induction_motor,plant_A,outdoor,day,29.56,0.864,123.3,0.745,1326.8,0.77,399.2,74.21,3.8,0.0,0.1,0.488,78.35,71.33903836153237,70.84,61.33,0.0899,0.2391822751900875,0.674,3.622,0.135,0.18,0.434,0.021961245674106934,3.37,23.692569781960707,17,726,56,35,0.287,963.5,21,5,0.66,140,0.7852697002346596,0,1,seal
2024-05-29 06:00:00,M044,induction_motor,plant_C,indoor,day,22.17,0.306,22.9,0.528,1080.0,0.629,401.6,59.47,1.11,1.0,0.12,0.645,50.84,62.15,68.83,67.56,0.0808,0.2,0.6,2.541,0.297,0.167,0.02,0.19,3.0,23.5,12,853,69,32,0.4,818.4,13,7,0.545,1099,1.0,0,0,none
2024-08-23 10:00:00,M045,induction_motor,plant_A,semi_outdoor,night,27.32,0.218,30.6,0.548,1080.0,0.508,408.6,48.35,2.47,1.02,0.1,0.536,49.39,62.33,67.95,63.34,0.0727,0.2,0.647,2.947,0.713,0.277,0.031,0.18,3.236,21.56,13,183,72,23,0.279,1366.8,10,4,0.534,942,1.0,0,0,none
2024-02-05 07:00:00,M046,fan,plant_C,semi_outdoor,day,26.65,0.514,93.6,0.883,1292.9,0.994,401.5,102.28,3.51,0.49,0.1,0.709,85.48,48.39,50.3,65.71,0.0831,0.2,0.611,3.551,0.394,0.243,0.02,0.26,3.057,21.92,14,480,69,27,0.097,229.3,21,1,0.796,943,1.0,0,0,none
2024-06-21 20:00:00,M047,reciprocating_compressor,plant_B,outdoor,night,27.23,0.555,71.4,0.998,1220.8,1.058,392.1,102.42,2.53,11.47,13.41,0.983,101.74,69.6,68.77,62.15,0.0843,2.521,6.998,3.162,0.617,1.849,1.004,1.255,2.775,24.39,13,155,62,46,0.348,671.0,23,1,1.0,958,0.971,0,0,none
2024-03-30 07:00:00,M048,fan,plant_B,semi_outdoor,day,32.83,0.6,180.0,0.593,870.0,0.556,410.0,59.34,2.97,0.0,0.79,0.526,54.33,40.62,49.06,71.79,0.0828,0.2,0.573,2.74,0.613,0.382,0.123,0.185,2.867,18.17,20,586,59,56,0.064,764.7,13,4,0.782,148,1.0,0,0,none
2024-03-10 08:00:00,M049,induction_motor,plant_B,semi_outdoor,evening,30.37,0.56,73.9,0.696,1253.9,0.689,394.7,68.7,4.73,0.0,0.1,0.626,64.84,65.55,71.33,61.58,0.0859,0.2,0.563,3.1,0.87,0.18,0.343,0.02,2.816,20.32,15,451,30,30,0.13,1216.2,18,4,0.687,823,1.0,0,0,none
2024-06-14 22:00:00,M050,gearbox,plant_C,semi_outdoor,night,32.87,0.62,176.8,0.927,1370.1,0.861,411.2,80.16,2.51,0.82,0.1,0.525,95.1,57.93,60.37,66.19,0.0848,0.2,0.708,2.097,0.548,0.31,0.362,0.369,3.54,21.11,22,578,89,42,0.043,1241.5,19,1,0.979,1523,0.967,0,0,none
2024-09-22 04:00:00,M051,reciprocating_compressor,plant_A,indoor,evening,30.16,0.389,30.3,0.725,901.4,0.727,401.2,70.67,2.41,10.88,12.66,0.607,59.81,62.07,66.01,61.42,0.0829,0.2,0.677,3.099,0.003,0.486,0.079,0.217,3.387,20.76,14,479,30,36,0.302,1545.7,25,5,0.778,1955,1.0,0,0,none
2024-11-14 21:00:00,M052,induction_motor,plant_A,semi_outdoor,evening,31.82,0.698,54.3,0.721,1318.8,0.673,397.1,67.21,4.19,0.0,0.85,0.385,76.71,62.25,67.33,61.99,0.087,0.2,0.619,3.719,0.519,0.096,0.194,0.02,3.093,17.64,13,346,30,79,0.077,769.3,24,4,0.762,37,1.0,0,0,none
2024-08-01 21:00:00,M053,induction_motor,plant_C,indoor,day,18.76,0.627,22.0,0.737,1290.7,0.792,404.7,79.6,3.65,0.0,0.1,0.191,57.83,65.66,66.58,62.02,0.0813,0.2,0.639,3.002,0.059,0.157,0.099,0.023,3.195,21.81,12,751,141,49,0.475,1293.0,16,2,0.78,521,1.0,0,0,none
2024-09-04 17:00:00,M054,reciprocating_compressor,plant_B,indoor,night,14.25,0.494,23.8,0.731,916.0,0.673,389.6,67.86,3.58,11.65,13.01,0.757,79.21,56.33,55.81,64.72,0.0894,0.2,0.613,3.09,0.26,0.085,0.27,0.02,3.066,19.7,12,1400,31,38,0.187,449.8,20,1,0.734,1807,1.0,0,0,none
2024-07-16 11:00:00,M055,centrifugal_pump,plant_C,semi_outdoor,evening,27.34,0.695,64.7,0.703,1190.6,0.778,405.3,72.4,3.53,6.9,8.56,0.333,82.77,43.88,50.12,69.56,0.0801,0.2,0.721,3.809,0.213,0.343,0.162,0.417,3.603,21.02,13,600,30,47,0.0,718.5,18,2,0.713,1927,1.0,0,0,none
2024-01-11 07:00:00,M056,centrifugal_pump,plant_C,indoor,night,23.42,0.465,47.5,0.697,1254.3,0.704,407.5,74.41,3.86,7.82,9.17,0.6,71.41,48.12,54.21,65.77,0.0895,0.2,0.556,4.35,0.488,0.28,0.078,0.115,2.779,24.76,16,673,52,15,0.364,674.7,20,3,0.578,726,1.0,0,0,none
2024-11-28 19:00:00,M057,centrifugal_pump,plant_A,outdoor,evening,21.79,0.546,61.0,0.767,1344.4,0.69,395.2,68.26,3.7,7.24,8.59,0.526,69.26,51.02,55.11,66.39,0.0804,0.2,0.586,3.474,0.31,0.261,0.1,0.38,2.93,22.95,13,502,53,21,0.117,1403.9,17,0,0.81,1936,1.0,0,0,none
2024-09-10 05:00:00,M058,fan,plant_C,semi_outdoor,day,23.51,0.512,239.5,0.742,1068.3,0.785,397.8,79.9,1.68,0.63,0.78,0.526,93.81,44.41,46.62,67.58,0.0817,0.2,0.624,3.944,0.059,0.05,0.139,0.232,3.122,19.19,24,446,50,33,0.197,837.1,23,4,0.739,1465,0.987,0,0,none
2024-10-27 14:00:00,M059,fan,plant_C,indoor,evening,18.96,0.595,44.4,0.928,1360.8,1.015,397.6,98.11,4.3,0.37,0.1,0.304,99.0,47.6,43.22,63.63,0.0897,0.2,0.588,3.066,0.514,0.2,0.161,0.02,2.939,21.5,12,308,69,38,0.191,471.5,22,3,0.893,117,1.0,0,0,none
2024-09-11 11:00:00,M060,centrifugal_pump,plant_C,outdoor,night,35.65,0.515,158.0,0.694,1236.9,0.635,408.5,62.29,4.78,6.82,8.7,0.788,76.07,45.33,49.82,65.82,0.0823,0.2,0.658,3.337,0.205,0.187,0.033,0.208,3.289,18.1,20,477,30,47,0.039,760.4,16,2,0.706,600,1.0,0,0,none
2024-04-27 14:00:00,M061,reciprocating_compressor,plant_A,indoor,day,24.6,0.386,35.1,0.495,720.0,0.544,402.5,54.49,2.57,11.25,12.91,0.846,43.27,54.86,64.64,64.61,0.0864,0.2,0.567,3.464,0.894,0.483,0.252,0.184,2.837,23.25,13,755,76,56,0.112,805.6,14,4,0.521,1061,1.0,0,0,none
2024-04-19 20:00:00,M062,induction_motor,plant_C,indoor,night,17.31,0.373,29.3,0.711,1306.7,0.772,406.9,86.76,3.13,0.0,0.1,0.119,64.51,66.62,64.9,62.4,0.0753,0.2,0.617,3.257,0.846,0.05,0.02,0.566,3.083,24.96,13,214,64,38,0.141,401.7,12,4,0.738,1365,1.0,0,0,none
2024-01-28 09:00:00,M063,fan,plant_B,indoor,evening,25.66,0.164,35.2,0.942,1367.3,0.991,398.0,89.35,1.0,0.34,0.1,0.279,92.21,45.43,47.98,62.97,0.0914,0.2,0.613,3.103,-0.187,0.191,0.338,0.223,3.063,22.16,16,254,55,31,0.0,873.9,23,2,0.954,279,1.0,0,0,none
2024-07-19 19:00:00,M064,gearbox,plant_C,outdoor,evening,26.57,0.469,59.3,0.806,1226.9,0.759,401.6,75.5,3.74,0.0,0.1,0.569,78.05,57.93,55.52,64.89,0.0811,0.2,0.544,2.732,0.543,0.239,0.191,0.11,2.719,25.99,13,136,41,16,0.18,644.3,18,2,0.704,2146,1.0,0,0,none
2024-08-31 09:00:00,M065,fan,plant_A,outdoor,evening,26.35,0.815,63.8,0.705,1019.3,0.656,389.9,61.93,2.37,1.32,0.1,0.362,63.61,45.61,55.09,66.31,0.0906,0.2,0.661,3.204,0.154,0.356,0.191,0.103,3.307,19.65,14,177,30,100,0.406,725.0,21,4,0.643,651,1.0,0,0,none
2024-07-09 18:00:00,M066,fan,plant_A,semi_outdoor,day,20.1,0.504,133.6,0.644,952.4,0.666,392.9,70.26,3.07,0.0,0.1,0.893,62.02,43.506581966148595,40.11,69.43,0.081,0.22171090488931072,0.77,4.205,0.604,0.3,0.211,0.031160672316142227,3.848,28.70361950669804,17,444,30,29,0.0,945.4,21,1,0.607,780,0.7324479840686708,1,1,bearing
2024-07-21 04:00:00,M067,reciprocating_compressor,plant_A,indoor,day,18.37,0.375,23.0,0.49,720.0,0.595,386.6,55.4,1.88,10.88,12.66,0.852,41.16,54.5,56.58,64.76,0.0954,0.2,0.529,3.586,0.837,0.35,0.443,0.264,2.644,22.89,13,310,83,55,0.0,1093.5,13,4,0.624,1969,1.0,0,0,none
2024-04-25 12:00:00,M068,fan,plant_A,semi_outdoor,evening,28.16,0.583,64.4,0.707,1017.2,0.762,406.1,77.39,2.85,0.0,0.1,0.376,75.13,45.48,53.06,69.96,0.0724,0.2,0.542,3.009,0.329,0.204,0.02,0.02,2.709,24.69,13,373,62,19,0.152,1248.8,23,2,0.714,2153,1.0,0,0,none
2024-09-14 14:00:00,M069,fan,plant_B,indoor,day,26.0,0.473,40.4,0.653,953.5,0.632,393.5,68.22,2.67,0.64,0.1,0.39,73.22,41.71,48.43,66.79,0.0816,0.2,0.555,3.084,0.138,0.332,0.174,0.312,2.773,21.39,12,356,30,29,0.139,1447.8,18,5,0.608,262,1.0,0,0,none
2024-09-27 02:00:00,M070,reciprocating_compressor,plant_B,indoor,evening,22.29,0.709,30.8,0.947,1134.4,1.005,405.6,96.35,3.17,11.89,12.85,0.802,93.61,74.65647692348976,66.12,58.35,0.0863,0.7921610785184415,1.777,3.013,0.64,0.502,0.411,0.4954628554569437,2.468,26.88288538643232,15,469,30,40,0.27,425.0,21,3,0.93,430,0.9116545054718892,1,1,overheat
2024-01-14 00:00:00,M071,gearbox,plant_C,indoor,night,25.05,0.737,23.9,0.752,1149.8,0.784,392.4,72.96,2.76,0.6,0.72,0.95,73.25,61.16,58.21,64.65,0.0829,0.2,0.639,2.821,1.139,0.05,0.165,0.02,3.195,21.24,13,426,95,35,0.224,562.9,13,2,0.716,289,1.0,0,0,none
2024-08-11 09:00:00,M072,induction_motor,plant_C,outdoor,day,28.69,0.577,24.4,0.873,1586.1,0.819,402.5,83.34,3.96,0.0,0.1,0.132,91.51,68.32,76.04,58.78,0.0935,0.2,0.664,3.387,0.562,0.05,0.298,0.02,3.319,21.65,13,532,30,20,0.164,627.3,20,3,0.763,2127,1.0,0,0,none
2024-03-09 04:00:00,M073,induction_motor,plant_B,outdoor,evening,27.09,0.52,79.9,0.921,1656.9,0.876,414.1,97.87,3.46,0.2,0.1,0.665,87.03,73.8,71.36,62.61,0.0779,0.2,0.636,2.425,0.385,0.05,0.053,0.02,3.178,22.91,16,126,94,36,0.015,395.8,26,2,0.923,1988,1.0,0,0,none
2024-04-28 11:00:00,M074,reciprocating_compressor,plant_C,outdoor,evening,25.15,0.55,218.3,0.799,957.0,0.8,408.1,79.78,1.4,10.25,14.73,0.784,71.68,62.05,64.51,65.31,0.0828,0.2,0.525,2.967,0.057,0.253,0.02,0.342,2.625,24.93,22,621,57,48,0.253,723.8,21,2,0.93,1093,0.973,0,0,none
2024-12-28 21:00:00,M075,reciprocating_compressor,plant_B,indoor,evening,24.12,0.455,33.6,0.762,907.2,0.772,392.4,78.87,1.87,10.57,12.96,1.3,63.86,63.33,65.06,66.25,0.0735,0.2,0.632,3.546,0.528,0.243,0.074,0.105,3.16,20.71,14,910,35,29,0.73,520.0,20,4,0.724,1736,1.0,0,0,none
2024-08-03 22:00:00,M076,gearbox,plant_B,semi_outdoor,day,35.28,0.209,75.0,0.832,1238.0,0.864,397.9,93.29,2.75,0.53,0.1,0.519,81.39,59.58,65.85,65.14,0.0701,0.2,0.588,2.788,0.351,0.401,0.02,0.02,2.94,22.37,15,453,52,19,0.348,1586.1,24,3,0.79,327,1.0,0,0,none
2024-03-08 15:00:00,M077,gearbox,plant_A,indoor,night,24.23,0.528,32.2,0.831,1258.3,0.857,403.9,84.22,3.2,0.0,0.1,0.813,83.47,59.43,61.17,62.27,0.0888,0.2,0.613,3.335,0.499,0.05,0.338,0.145,3.065,24.55,17,237,98,40,0.012,2047.5,20,4,0.838,1270,0.981,0,0,none
2024-03-18 00:00:00,M078,reciprocating_compressor,plant_C,outdoor,night,29.38,0.443,54.2,0.562,720.0,0.568,403.1,54.28,3.93,11.77,13.16,0.91,68.77,60.42,59.34,63.1,0.078,0.2,0.652,2.587,0.345,0.083,0.02,0.02,3.259,20.98,13,333,39,31,0.383,1111.4,14,5,0.727,1529,1.0,0,0,none
2024-03-12 05:00:00,M079,induction_motor,plant_A,semi_outdoor,evening,27.33,0.95,68.1,0.623,1092.9,0.58,394.9,53.54,2.9,0.9,0.24,0.421,65.06,64.5,61.9,62.31,0.0869,0.2,0.617,2.995,0.021,0.179,0.189,0.02,3.087,21.36,16,580,99,20,0.298,2014.7,20,3,0.537,929,0.986,0,0,none
2024-12-23 01:00:00,M000,induction_motor,plant_A,semi_outdoor,day,26.03,0.525,116.9,0.986,1766.4,0.991,390.9,103.8,2.99,0.14,0.17,0.543,91.27,71.65,76.97,61.58,0.0796,0.441,1.2,2.553,0.14,0.379,0.028,0.02,2.72,22.22,21,554,54,99,0.385,1405.3,19,4,0.953,227,0.94,0,0,none
2024-11-12 09:00:00,M001,fan,plant_A,semi_outdoor,day,40.75,0.819,82.9,0.682,987.8,0.703,418.8,66.8,1.2,0.0,0.64,0.375,77.84,42.57,47.37,68.41,0.0796,0.2,0.631,3.122,0.199,0.242,0.16,0.041,3.153,19.64,13,258,79,80,0.182,1043.5,17,1,0.694,267,1.0,0,0,none
2024-02-25 23:00:00,M002,reciprocating_compressor,plant_A,indoor,day,21.42,0.557,39.0,0.769,939.6,0.805,391.3,79.1,2.15,10.08,12.48,0.786,72.76,65.0,62.82,61.89,0.0854,0.2,0.584,2.731,0.325,0.357,0.104,0.087,2.921,27.28,13,464,67,14,0.131,633.7,19,2,0.754,1806,1.0,0,0,none
2024-06-13 10:00:00,M003,centrifugal_pump,plant_A,indoor,evening,29.06,0.4,28.4,0.88,1536.8,0.863,395.6,83.68,2.6,6.57,8.29,0.219,84.05,48.61,54.57,64.49,0.0838,0.2,0.597,3.002,0.537,0.105,0.106,0.048,2.984,21.05,12,347,33,38,0.172,1488.8,20,1,0.799,1768,1.0,0,0,none
2024-05-29 23:00:00,M004,fan,plant_A,indoor,day,17.31,0.56,27.3,0.627,893.3,0.596,407.8,60.18,3.01,0.26,0.1,0.378,60.98,41.2,44.86,69.26,0.0698,0.2,0.595,3.017,0.498,0.166,0.02,0.134,2.973,18.42,13,701,80,16,0.107,365.0,17,3,0.655,283,1.0,0,0,none
2024-12-24 19:00:00,M005,fan,plant_B,indoor,day,27.45,0.582,17.6,0.772,1142.8,0.871,411.4,81.33,3.41,0.57,1.14,0.713,75.54,46.15,51.52,63.25,0.0923,0.2,0.529,2.971,0.273,0.264,0.193,0.336,2.647,22.55,12,333,37,121,0.308,451.0,16,2,0.75,935,1.0,0,0,none
2024-07-06 18:00:00,M006,fan,plant_A,semi_outdoor,evening,25.81,0.69,235.9,0.783,1140.4,0.707,401.9,67.93,2.34,0.0,0.48,0.676,73.2,44.39,45.7,66.53,0.0772,0.2,0.588,3.14,0.458,0.247,0.02,0.289,2.942,20.22,24,612,60,30,0.337,814.6,19,0,0.75,1746,0.99,0,0,none
2024-04-23 12:00:00,M007,fan,plant_A,outdoor,evening,36.02,0.345,74.8,0.584,870.0,0.54,394.8,60.12,2.76,0.0,0.47,0.417,52.3,42.33,53.7,69.42,0.0818,0.2,0.517,2.304,0.258,0.077,0.243,0.02,2.585,21.22,13,592,40,28,0.183,1762.1,19,6,0.539,1293,1.0,0,0,none
2024-04-23 06:00:00,M008,reciprocating_compressor,plant_A,outdoor,evening,19.86,0.647,100.6,0.761,904.9,0.783,408.7,80.03,3.26,11.25,12.16,0.763,70.87,59.51,62.4,63.63,0.0867,0.2,0.584,2.909,0.095,0.388,0.243,0.025,2.922,23.45,15,1887,32,62,0.213,1299.2,24,2,0.872,799,1.0,0,0,none
2024-08-06 18:00:00,M009,centrifugal_pump,plant_C,outdoor,night,25.17,0.699,44.7,0.736,1267.8,0.632,396.2,59.59,3.88,7.08,8.7,0.636,72.68,47.91,53.74,64.25,0.0826,0.2,0.651,3.393,0.432,0.245,0.21,0.33,3.253,21.84,13,100,63,30,0.178,751.6,16,1,0.822,287,1.0,0,0,none
2024-03-18 15:00:00,M010,centrifugal_pump,plant_C,indoor,evening,32.44,0.852,18.5,0.775,1364.2,0.786,403.6,84.0,1.68,7.28,8.75,0.739,77.85,51.50038463202924,57.55,65.28,0.0938,0.2332026484412084,0.569,2.96,0.39,0.104,0.163,0.23769850648738836,2.845,22.98719337495384,12,744,85,59,0.074,3095.8,19,4,0.675,2063,0.8084370463045549,0,1,seal
2024-02-18 12:00:00,M011,gearbox,plant_B,semi_outdoor,day,26.03,0.569,74.8,0.746,1116.8,0.738,385.3,72.6,2.46,0.0,0.1,0.509,92.04,50.21,56.98,64.84,0.0808,0.2,0.581,3.346,-0.061,0.16,0.155,0.02,2.905,15.0,15,282,77,12,0.149,372.0,19,5,0.729,1886,1.0,0,0,none
2024-08-04 23:00:00,M012,induction_motor,plant_A,indoor,evening,16.75,0.518,20.7,0.718,1276.7,0.708,401.6,72.85,2.11,0.0,0.1,0.291,74.54,67.88,70.23,58.88,0.0864,0.2,0.585,2.869,0.753,0.299,0.18,0.02,2.927,22.56,12,862,58,33,0.236,1621.1,20,2,0.811,1029,1.0,0,0,none
2024-07-10 22:00:00,M013,fan,plant_B,outdoor,evening,27.11,0.456,60.0,0.606,870.0,0.7,391.8,72.27,3.86,0.0,0.1,0.346,57.37,45.36,48.98,65.35,0.0886,0.2,0.587,2.735,0.399,0.28,0.208,0.181,2.937,21.17,17,426,106,37,0.336,1110.1,21,2,0.719,2057,1.0,0,0,none
2024-09-29 12:00:00,M014,gearbox,plant_B,outdoor,day,29.01,0.499,39.4,0.719,1063.2,0.758,395.0,78.23,2.26,0.0,0.16,0.639,72.36,54.07,65.86,64.61,0.0885,0.2,0.499,3.674,0.34,0.5,0.346,0.149,2.497,23.3,13,187,41,24,0.0,2483.0,23,3,0.721,329,1.0,0,0,none
2024-01-04 10:00:00,M015,fan,plant_B,indoor,day,21.98,0.783,36.6,0.576,883.7,0.499,400.4,59.35,4.21,0.66,0.1,0.658,54.5,40.34,42.52,71.76,0.0765,0.2,0.537,2.672,0.388,0.165,0.153,0.17,2.685,19.14,12,406,40,38,0.062,1093.6,15,5,0.576,1431,1.0,0,0,none
2024-06-07 11:00:00,M016,gearbox,plant_B,indoor,night,19.1,0.501,20.7,1.044,1595.1,1.08,400.8,103.15,1.54,0.0,0.69,0.305,110.1,62.71,60.86,63.06,0.0755,3.54,9.406,3.563,0.364,2.617,1.275,1.698,2.657,23.23,13,2041,52,49,0.263,1839.0,26,3,0.817,347,0.939,0,0,none
2024-03-20 01:00:00,M017,fan,plant_B,semi_outdoor,day,27.31,0.726,100.0,0.851,1255.0,0.902,397.3,93.48,1.0,0.0,0.2,0.43,78.92,46.19,51.0,63.55,0.0816,0.2,0.617,3.001,0.384,0.268,0.158,0.1,3.085,17.91,15,1270,59,50,0.041,1579.0,25,3,0.765,1464,1.0,0,0,none
2024-08-22 09:00:00,M018,fan,plant_B,indoor,evening,18.76,0.662,13.0,0.819,1163.9,0.794,404.5,90.58,4.22,0.72,0.49,0.44,99.59,47.99,45.47,66.95,0.08,0.2,0.576,3.984,0.559,0.391,0.02,0.157,2.879,23.11,12,1158,33,14,0.0,1960.8,21,3,0.783,413,1.0,0,0,none
2024-12-27 11:00:00,M019,gearbox,plant_C,outdoor,day,34.05,0.433,80.2,0.572,900.0,0.599,404.8,69.2,3.44,0.0,0.1,0.654,46.85,51.45,60.32,65.34,0.0883,0.2,0.633,3.585,0.134,0.219,0.162,0.184,3.165,21.4,15,280,59,35,0.111,497.4,17,7,0.567,296,1.0,0,0,none
2024-12-10 21:00:00,M020,induction_motor,plant_C,outdoor,day,31.24,0.573,115.5,0.941,1736.5,0.93,389.8,89.89,4.22,0.38,0.1,0.364,91.13,66.43,70.94,64.12,0.0898,0.2,0.577,2.201,0.252,0.377,0.383,0.02,2.884,23.9,17,789,33,103,0.365,950.6,18,3,0.948,1855,0.987,0,0,none
2024-09-06 02:00:00,M021,gearbox,plant_C,semi_outdoor,evening,26.0,0.572,60.1,0.846,1299.5,0.87,402.1,90.92,2.49,0.0,0.17,0.804,88.6,62.13,62.43,64.23,0.0853,0.2,0.607,3.561,0.102,0.118,0.102,0.294,3.037,22.01,19,402,98,66,0.105,791.7,24,2,0.769,122,0.989,0,0,none
2024-10-17 22:00:00,M022,induction_motor,plant_A,outdoor,day,28.88,0.624,111.4,0.697,1239.4,0.681,411.2,67.57,1.03,0.0,0.21,0.213,56.2,66.38,70.89,59.05,0.0887,0.2,0.572,2.216,0.534,0.242,0.192,0.215,2.862,21.08,16,1067,127,21,0.284,998.1,23,5,0.704,509,0.996,0,0,none
2024-10-14 05:00:00,M023,centrifugal_pump,plant_A,semi_outdoor,evening,28.41,0.334,41.3,1.083,1879.4,1.125,403.9,109.79,3.69,6.87,9.42,0.578,105.54,56.54,54.5,64.03,0.0817,4.155,13.305,3.639,0.473,2.968,1.758,2.489,3.202,20.96,12,237,55,50,0.302,833.5,26,4,0.993,559,0.959,0,0,none
2024-09-10 10:00:00,M024,gearbox,plant_B,semi_outdoor,evening,24.95,0.378,161.6,0.732,1106.5,0.692,421.3,69.96,4.11,0.0,0.86,0.359,80.87,55.55,56.5,61.97,0.0843,0.2,0.548,3.493,0.799,0.22,0.194,0.02,2.742,20.79,21,170,54,59,0.146,2530.3,19,4,0.745,360,0.953,0,0,none
2024-10-18 15:00:00,M025,gearbox,plant_B,outdoor,evening,27.02,0.698,55.8,0.618,915.5,0.628,407.0,66.01,1.9,0.0,0.1,0.46,59.45,51.72,64.66,67.14,0.0801,0.2,0.668,2.789,0.527,0.39,0.068,0.02,3.341,20.5,13,461,31,41,0.328,311.4,15,4,0.576,1168,1.0,0,0,none
2024-09-02 10:00:00,M026,gearbox,plant_C,semi_outdoor,night,24.07,0.595,32.2,0.684,1021.0,0.692,405.8,69.37,4.36,0.28,0.1,0.587,64.01,56.58,57.97,59.76,0.0878,0.2,0.628,3.525,-0.022,0.305,0.26,0.223,3.138,22.12,13,232,42,84,0.17,1376.5,15,1,0.701,1731,1.0,0,0,none
2024-04-17 12:00:00,M027,gearbox,plant_A,indoor,night,21.47,0.521,102.5,0.528,900.0,0.434,396.0,44.31,3.18,0.0,0.1,0.546,56.08,54.62,53.71,65.3,0.0856,0.2,0.582,3.474,1.078,0.295,0.212,0.03,2.909,24.86,16,714,65,53,0.071,684.9,18,5,0.475,369,1.0,0,0,none
2024-12-10 12:00:00,M028,reciprocating_compressor,plant_A,outdoor,night,30.6,0.414,59.5,0.835,1005.6,0.925,390.0,97.92,2.12,10.87,13.49,1.151,77.05,64.08,67.6,62.33,0.0923,0.2,0.612,2.658,-0.389,0.377,0.364,0.372,3.061,21.31,16,226,90,60,0.359,390.8,24,4,0.876,985,1.0,0,0,none
2024-12-21 23:00:00,M029,gearbox,plant_C,indoor,day,22.62,0.436,27.4,0.741,1096.4,0.822,403.2,86.48,3.18,0.0,2.05,0.1,83.88,55.23,61.76,65.3,0.079,0.2,0.491,2.828,0.834,0.05,0.03,0.02,2.453,22.58,12,370,42,28,0.143,647.5,11,2,0.7,1106,1.0,0,0,none
2024-07-14 11:00:00,M030,centrifugal_pump,plant_A,semi_outdoor,day,31.21,0.274,183.0,0.822,1411.5,0.821,397.1,88.92,2.63,6.4,9.37,0.345,73.85,46.32,52.95,65.47,0.0818,0.2,0.578,2.957,0.297,0.05,0.09,0.26,2.892,17.73,19,515,30,49,0.093,2131.0,24,4,0.661,1542,0.988,0,0,none
2024-11-05 18:00:00,M031,induction_motor,plant_A,outdoor,evening,21.11,0.54,95.7,0.801,1451.0,0.791,407.5,91.43,4.58,0.0,0.1,0.385,73.12,68.82,76.29,60.41,0.0868,0.2,0.63,2.735,0.542,0.309,0.272,0.217,3.149,24.08,17,580,60,51,0.225,1623.5,15,2,0.879,2141,0.972,0,0,none
2024-10-06 09:00:00,M032,gearbox,plant_C,outdoor,day,24.35,0.438,81.5,0.529,900.0,0.528,392.9,63.57,3.86,0.0,0.1,0.373,45.07,55.22,55.79,61.26,0.0872,0.2,0.611,2.997,0.339,0.212,0.261,0.215,3.057,19.91,16,436,64,41,0.157,225.3,18,5,0.552,1637,1.0,0,0,none
2024-02-02 18:00:00,M033,gearbox,plant_B,indoor,night,19.91,0.676,43.8,0.743,1109.9,0.702,389.1,71.58,2.14,0.0,0.24,0.234,69.49,53.1,61.47,63.82,0.089,0.2,0.525,3.189,0.621,0.24,0.326,0.139,2.624,23.46,13,587,79,51,0.026,628.4,26,3,0.814,2002,1.0,0,0,none
2024-07-04 23:00:00,M034,centrifugal_pump,plant_A,indoor,day,19.15,0.267,35.1,0.508,1050.0,0.43,380.4,46.47,3.78,7.63,8.56,0.445,49.4,44.29,44.51,65.76,0.0819,0.2,0.546,3.215,0.029,0.16,0.395,0.213,2.731,21.0,14,636,94,18,0.0,344.8,12,6,0.502,885,1.0,0,0,none
2024-01-23 14:00:00,M035,reciprocating_compressor,plant_A,semi_outdoor,evening,32.55,0.411,89.5,0.677,850.6,0.679,408.1,62.38,3.22,10.71,13.98,0.659,68.08,57.19,64.76,67.11,0.0813,0.2,0.718,3.051,0.487,0.186,0.083,0.02,3.592,18.37,17,146,81,48,0.23,1440.6,18,2,0.671,245,0.995,0,0,none
2024-11-12 03:00:00,M036,centrifugal_pump,plant_C,indoor,evening,20.21,0.643,41.4,0.613,1050.0,0.568,395.3,60.04,3.0,8.05,8.25,0.762,51.78,47.05,44.55,69.55,0.0789,0.2,0.651,3.321,-0.182,0.318,0.022,0.11,3.255,22.0,12,405,70,21,0.271,794.9,16,3,0.605,445,1.0,0,0,none
2024-10-05 04:00:00,M037,fan,plant_A,indoor,day,22.89,0.445,48.3,0.925,1359.2,0.841,409.0,84.74,1.56,0.0,0.44,0.618,86.51,45.55,50.55,66.3,0.0887,0.2,0.548,3.237,0.266,0.199,0.265,0.02,2.738,19.66,14,743,35,35,0.327,3203.4,24,3,0.925,881,1.0,0,0,none
