timestamp,machine_id,modo_operacion,temperatura_ambiente_c,temperatura_entrada_c,temperatura_salida_c,delta_temp_c,presion_entrada_bar,presion_salida_bar,delta_presion_bar,flujo_masico_kgs,vibracion_rms_mms,velocidad_rpm,potencia_kw,consumo_energia_kwh,horas_operacion,humedad_relativa_pct,fallo
2025-07-04 01:19:00,compresor_criogenico_01,Baja carga,14.92,18.47,105.5,87.03,49.43,159.98,110.55,101.44,1.462,3007,91.51,1.535,258,39.3,0
2025-07-01 08:52:00,compresor_criogenico_01,Alta carga,19.23,19.98,120.14,100.17,48.98,192.51,143.52,106.78,2.163,3083,94.62,1.477,2138,88.6,1
2025-07-01 15:53:00,compresor_criogenico_01,Alta carga,14.95,18.39,131.71,113.31,43.32,209.15,165.84,129.37,3.862,3000,122.02,2.656,9301,62.5,1
2025-07-03 20:45:00,compresor_criogenico_01,Normal,19.63,25.69,119.55,93.86,48.3,207.21,158.91,107.32,1.576,2952,108.94,1.369,426,91.2,0
2025-07-01 23:45:00,compresor_criogenico_01,Alta carga,13.48,19.56,119.48,99.92,59.41,210.32,150.91,95.32,2.124,2924,89.91,1.235,1056,31.4,1
2025-07-01 09:18:00,compresor_criogenico_01,Normal,10.21,14.67,124.38,109.71,52.0,202.68,150.68,103.89,1.322,2941,104.57,0.634,654,39.6,0
2025-07-03 20:37:00,compresor_criogenico_01,Normal,10.04,15.88,116.09,100.21,45.49,171.51,126.02,93.3,2.652,3177,83.3,0.372,3409,49.0,1
2025-07-02 20:29:00,compresor_criogenico_01,Normal,19.81,30.02,112.18,82.16,60.17,219.64,159.46,98.37,2.917,2997,99.93,1.796,8680,39.0,0
2025-07-03 22:03:00,compresor_criogenico_01,Alta carga,14.87,20.74,128.16,107.42,40.72,198.21,157.49,95.32,3.501,3197,98.84,1.544,3959,36.4,0
2025-07-04 03:24:00,compresor_criogenico_01,Alta carga,18.02,24.17,127.62,103.46,49.51,229.16,179.64,136.27,3.616,3000,141.64,3.296,9895,81.0,1
2025-07-04 04:39:00,compresor_criogenico_01,Normal,8.19,13.99,118.09,104.1,48.97,181.27,132.3,123.15,1.741,2870,114.33,1.095,2251,27.5,0
2025-07-01 02:31:00,compresor_criogenico_01,Normal,16.11,23.67,111.8,88.13,35.95,168.06,132.11,142.92,3.563,3043,117.73,2.915,8982,50.0,0
2025-07-01 04:20:00,compresor_criogenico_01,Normal,10.07,14.09,104.37,90.28,47.72,181.81,134.09,88.0,2.04,2974,79.05,0.524,3213,74.0,0
2025-07-01 04:42:00,compresor_criogenico_01,Normal,8.13,10.14,105.89,95.74,45.64,197.83,152.19,111.69,2.459,2791,95.83,1.54,2800,72.2,0
2025-07-02 06:44:00,compresor_criogenico_01,Alta carga,14.47,21.58,115.51,93.93,48.59,229.06,180.47,124.22,3.106,3058,128.74,1.041,8526,87.5,1
2025-07-03 02:44:00,compresor_criogenico_01,Normal,7.99,13.14,116.49,103.34,53.35,199.86,146.51,103.3,2.275,3000,105.63,1.84,2023,41.8,0
2025-07-02 04:08:00,compresor_criogenico_01,Normal,11.3,18.73,124.14,105.41,58.22,224.37,166.15,98.67,2.175,3061,127.25,2.635,2210,61.0,0
2025-07-03 11:31:00,compresor_criogenico_01,Normal,12.68,19.35,119.19,99.83,50.53,224.85,174.31,108.24,3.605,2973,121.35,1.321,9468,25.7,1
2025-07-03 11:01:00,compresor_criogenico_01,Alta carga,13.44,20.55,122.82,102.27,53.97,230.0,176.03,86.87,3.361,2964,110.32,1.691,6472,63.2,0
2025-07-03 14:41:00,compresor_criogenico_01,Normal,19.97,23.43,122.49,99.06,43.95,192.65,148.69,63.53,2.341,3018,73.78,0.411,4668,56.5,0
2025-07-02 06:33:00,compresor_criogenico_01,Normal,8.49,13.92,105.18,91.27,42.86,202.06,159.2,114.7,2.066,3038,121.39,2.412,2315,22.6,0
2025-07-03 22:58:00,compresor_criogenico_01,Normal,-4.18,1.15,122.87,121.71,45.51,175.05,129.54,126.43,2.645,3010,117.37,1.939,6832,73.1,0
2025-07-03 02:17:00,compresor_criogenico_01,Normal,15.49,22.62,121.66,99.04,43.7,214.59,170.88,105.74,1.803,2935,117.08,1.612,1343,83.8,1
2025-07-01 21:41:00,compresor_criogenico_01,Alta carga,18.27,24.3,131.98,107.68,45.28,216.97,171.69,129.03,2.418,3038,140.9,1.848,3338,41.5,0
2025-07-02 16:19:00,compresor_criogenico_01,Normal,20.62,24.45,110.4,85.95,46.72,205.3,158.58,96.16,2.519,3045,95.45,1.008,6206,47.9,1
2025-07-01 11:09:00,compresor_criogenico_01,Normal,4.9,11.17,116.0,104.83,51.45,159.51,108.06,102.03,3.092,2838,96.89,1.995,8819,32.3,1
2025-07-01 01:42:00,compresor_criogenico_01,Normal,19.66,24.06,116.0,91.94,50.59,209.31,158.72,86.02,2.935,3049,97.36,1.286,7195,26.3,0
2025-07-01 04:26:00,compresor_criogenico_01,Normal,10.72,16.21,108.34,92.13,47.72,194.9,147.17,125.21,1.846,2902,133.77,2.982,2513,83.1,0
2025-07-02 23:31:00,compresor_criogenico_01,Normal,11.96,17.0,130.12,113.12,42.88,191.79,148.91,102.88,3.35,3016,79.39,1.672,7661,52.9,0
2025-07-03 11:33:00,compresor_criogenico_01,Alta carga,17.34,22.22,125.56,103.34,43.39,215.29,171.9,124.29,2.366,2974,118.15,2.682,2954,47.8,1
2025-07-04 09:12:00,compresor_criogenico_01,Baja carga,16.56,20.99,122.69,101.7,41.46,169.88,128.42,81.51,2.295,3017,68.89,0.0,4637,41.7,0
2025-07-01 01:58:00,compresor_criogenico_01,Alta carga,18.75,23.55,135.67,112.12,50.87,230.0,179.13,94.06,2.8,2883,104.0,2.081,5392,94.6,1
2025-07-01 21:57:00,compresor_criogenico_01,Normal,25.11,30.05,102.75,72.71,53.5,223.9,170.4,103.44,2.341,3002,108.02,2.153,2709,74.3,0
2025-07-01 04:21:00,compresor_criogenico_01,Alta carga,10.15,14.59,128.32,113.74,50.7,205.95,155.26,104.04,2.697,3167,103.89,1.321,3887,56.1,0
2025-07-03 01:34:00,compresor_criogenico_01,Normal,9.56,16.11,110.68,94.58,48.75,197.29,148.54,138.85,1.256,3034,127.96,2.628,1974,69.0,0
2025-07-03 03:39:00,compresor_criogenico_01,Normal,12.93,17.73,116.37,98.64,54.86,198.97,144.11,81.74,2.811,3094,88.9,1.564,9760,56.0,0
2025-07-02 02:43:00,compresor_criogenico_01,Normal,6.64,12.54,112.16,99.62,51.6,215.69,164.09,112.54,2.954,3006,118.57,1.76,7698,72.2,0
2025-07-02 06:44:00,compresor_criogenico_01,Alta carga,14.47,21.58,115.51,93.93,48.59,229.06,180.47,124.22,3.106,3058,128.74,1.041,8526,87.5,1
2025-07-01 15:40:00,compresor_criogenico_01,Normal,10.74,13.34,122.11,108.77,58.12,228.42,170.3,123.13,2.377,3040,129.34,1.601,430,32.8,0
2025-07-01 19:34:00,compresor_criogenico_01,Normal,23.37,29.26,112.19,82.94,51.84,195.46,143.62,103.82,2.397,3038,97.85,2.25,7621,46.9,0
2025-07-01 11:57:00,compresor_criogenico_01,Alta carga,10.99,16.26,128.51,112.26,48.91,228.26,179.35,112.04,3.378,3106,127.71,2.083,7909,86.7,1
2025-07-02 12:30:00,compresor_criogenico_01,Normal,24.34,30.07,106.58,76.51,53.45,190.96,137.51,89.89,2.533,2988,95.97,2.092,887,41.2,0
2025-07-04 08:24:00,compresor_criogenico_01,Normal,20.08,23.54,111.04,87.5,47.37,206.34,158.97,102.29,2.828,2916,98.97,1.718,5857,23.7,0
2025-07-02 17:15:00,compresor_criogenico_01,Alta carga,22.38,26.36,125.39,99.03,59.25,204.84,145.6,112.36,2.099,3215,106.01,1.411,5237,42.9,0
2025-07-02 18:05:00,compresor_criogenico_01,Normal,12.59,17.81,102.74,84.93,49.86,189.32,139.47,103.23,1.936,2861,98.84,1.461,411,33.8,0
2025-07-03 18:18:00,compresor_criogenico_01,Baja carga,21.55,24.28,92.07,67.79,42.94,217.58,174.64,85.76,2.94,2870,94.06,2.175,9977,20.8,1
2025-07-03 19:21:00,compresor_criogenico_01,Normal,24.45,31.03,110.34,79.31,55.24,218.97,163.74,126.46,2.52,3023,123.75,2.271,714,71.1,0
2025-07-03 17:42:00,compresor_criogenico_01,Baja carga,15.71,20.98,109.71,88.73,48.45,198.08,149.63,121.16,1.867,2867,109.11,2.576,1986,77.9,0
2025-07-01 15:53:00,compresor_criogenico_01,Alta carga,14.95,18.39,131.71,113.31,43.32,209.15,165.84,129.37,3.862,3000,122.02,2.656,9301,62.5,1
2025-07-03 23:49:00,compresor_criogenico_01,Normal,9.72,14.91,108.23,93.32,52.63,224.15,171.52,108.3,3.302,3059,116.68,1.573,8782,32.8,0
2025-07-04 00:28:00,compresor_criogenico_01,Alta carga,14.56,22.97,131.17,108.19,60.92,208.37,147.46,87.44,2.758,3115,80.26,0.761,3891,89.5,1
2025-07-02 01:28:00,compresor_criogenico_01,Alta carga,22.58,28.63,131.41,102.79,57.59,218.63,161.04,107.75,3.139,3034,109.1,2.009,6902,30.6,0
2025-07-02 16:16:00,compresor_criogenico_01,Normal,5.09,8.73,117.17,108.44,50.27,190.46,140.19,108.22,3.125,2911,105.23,1.872,8816,40.3,0
2025-07-01 18:41:00,compresor_criogenico_01,Alta carga,8.29,16.86,123.09,106.23,53.36,210.5,157.14,123.16,2.938,3143,112.46,1.407,8759,39.9,0
2025-07-02 11:22:00,compresor_criogenico_01,Alta carga,15.9,23.44,135.73,112.29,50.48,187.16,136.67,114.34,2.069,3056,102.19,1.046,1526,62.3,0
2025-07-01 11:05:00,compresor_criogenico_01,Baja carga,17.45,23.31,99.53,76.22,53.78,194.49,140.7,76.9,1.943,3097,69.18,1.449,234,86.4,0
2025-07-02 08:32:00,compresor_criogenico_01,Normal,17.25,21.58,108.76,87.18,50.4,208.98,158.58,100.89,2.431,3035,111.04,1.315,5913,28.9,0
2025-07-02 06:26:00,compresor_criogenico_01,Baja carga,16.03,22.61,106.29,83.68,45.48,202.98,157.5,84.59,2.302,2909,84.25,1.887,4701,93.9,0
2025-07-03 15:13:00,compresor_criogenico_01,Normal,6.64,11.27,119.99,108.72,48.38,199.81,151.43,68.3,1.956,2986,58.43,0.377,421,62.6,0
2025-07-03 19:08:00,compresor_criogenico_01,Normal,22.99,27.61,115.92,88.31,51.23,185.81,134.58,52.85,3.167,2939,64.18,1.661,6983,85.8,0
2025-07-04 08:03:00,compresor_criogenico_01,Baja carga,11.53,15.34,101.54,86.2,50.07,202.65,152.57,110.52,2.528,2949,112.67,1.069,9898,34.1,0
2025-07-02 02:32:00,compresor_criogenico_01,Baja carga,14.2,15.95,104.19,88.23,45.06,188.7,143.64,79.21,1.718,2996,84.74,0.994,2095,89.9,0
2025-07-02 08:39:00,compresor_criogenico_01,Normal,2.39,6.32,116.14,109.82,47.75,202.96,155.21,94.69,2.718,3096,99.93,2.02,8876,85.6,1
2025-07-02 11:50:00,compresor_criogenico_01,Normal,14.19,19.06,109.63,90.57,43.53,198.51,154.98,113.46,2.542,2975,104.37,1.581,4044,31.1,0
2025-07-01 19:24:00,compresor_criogenico_01,Baja carga,9.85,15.98,105.3,89.32,50.6,169.7,119.09,107.2,2.072,2712,104.47,1.858,4044,81.4,0
2025-07-02 16:06:00,compresor_criogenico_01,Normal,9.15,16.92,115.06,98.14,62.19,214.53,152.34,98.55,2.561,2881,102.72,1.96,2034,51.0,0
2025-07-02 22:47:00,compresor_criogenico_01,Baja carga,14.1,15.79,107.33,91.54,57.97,187.89,129.92,97.9,2.786,2855,109.92,2.285,8495,45.8,0
2025-07-03 23:19:00,compresor_criogenico_01,Normal,19.83,27.71,122.14,94.44,50.65,195.46,144.81,95.8,2.932,2980,85.99,1.794,9328,63.8,1
2025-07-03 02:43:00,compresor_criogenico_01,Normal,12.22,18.67,116.21,97.54,57.0,186.9,129.91,132.23,2.171,3001,115.47,2.278,4816,58.5,0
2025-07-03 20:29:00,compresor_criogenico_01,Normal,9.11,17.27,114.44,97.17,43.26,204.66,161.4,111.74,2.727,3007,104.37,1.825,5085,56.2,0
2025-07-04 00:28:00,compresor_criogenico_01,Alta carga,14.56,22.97,131.17,108.19,60.92,208.37,147.46,87.44,2.758,3115,80.26,0.761,3891,89.5,1
2025-07-03 02:17:00,compresor_criogenico_01,Normal,15.49,22.62,121.66,99.04,43.7,214.59,170.88,105.74,1.803,2935,117.08,1.612,1343,83.8,1
2025-07-03 09:19:00,compresor_criogenico_01,Alta carga,16.98,26.73,109.58,82.86,50.12,225.76,175.64,74.86,2.718,3075,81.22,2.42,5848,20.2,0
2025-07-02 10:07:00,compresor_criogenico_01,Normal,13.03,19.64,113.54,93.9,53.38,202.14,148.76,102.34,2.354,3095,113.9,1.187,4021,74.8,0
2025-07-02 14:45:00,compresor_criogenico_01,Alta carga,19.84,26.46,135.84,109.38,54.53,196.02,141.49,91.35,3.133,3046,103.7,1.86,6544,56.8,1
2025-07-02 21:18:00,compresor_criogenico_01,Alta carga,19.17,22.4,115.23,92.83,44.08,224.68,180.6,108.1,2.525,3135,127.99,2.146,3648,51.6,0
2025-07-02 12:51:00,compresor_criogenico_01,Alta carga,10.65,10.69,134.26,123.57,42.82,203.79,160.98,114.49,2.301,3137,124.59,2.441,1649,66.5,0
2025-07-04 01:49:00,compresor_criogenico_01,Normal,10.42,14.17,109.68,95.51,47.89,199.78,151.89,125.15,2.959,3128,119.93,2.308,3398,59.0,1
2025-07-03 18:18:00,compresor_criogenico_01,Baja carga,21.55,24.28,92.07,67.79,42.94,217.58,174.64,85.76,2.94,2870,94.06,2.175,9977,20.8,1
2025-07-03 02:17:00,compresor_criogenico_01,Normal,15.49,22.62,121.66,99.04,43.7,214.59,170.88,105.74,1.803,2935,117.08,1.612,1343,83.8,1
2025-07-03 01:40:00,compresor_criogenico_01,Normal,17.16,22.43,122.05,99.62,45.3,186.11,140.81,100.24,2.171,2816,99.02,1.214,1317,82.6,0
2025-07-01 03:21:00,compresor_criogenico_01,Baja carga,16.56,20.78,106.64,85.86,66.24,220.26,154.02,72.67,1.954,2901,100.03,1.69,1973,81.7,0
2025-07-01 07:37:00,compresor_criogenico_01,Normal,19.71,25.99,116.97,90.98,49.53,200.5,150.97,43.14,2.055,2997,57.94,1.028,1375,50.3,0
2025-07-02 05:46:00,compresor_criogenico_01,Normal,15.68,16.1,108.77,92.67,62.23,211.76,149.53,70.82,1.917,2934,78.52,2.664,1291,32.3,0
2025-07-04 07:03:00,compresor_criogenico_01,Alta carga,16.64,24.58,134.48,109.91,62.84,220.51,157.67,126.2,4.053,3101,123.84,1.153,9850,90.5,0
2025-07-02 00:16:00,compresor_criogenico_01,Normal,5.54,9.99,107.62,97.63,58.96,219.01,160.05,71.98,1.609,2899,88.46,0.399,4439,76.5,0
2025-07-02 16:55:00,compresor_criogenico_01,Baja carga,8.57,11.97,114.74,102.77,37.73,186.75,149.02,105.0,2.812,2967,106.06,1.955,9893,46.2,0
2025-07-03 11:38:00,compresor_criogenico_01,Normal,19.93,24.93,115.96,91.03,44.58,204.56,159.98,93.48,3.813,2967,87.65,1.352,9421,92.0,1
2025-07-03 23:17:00,compresor_criogenico_01,Normal,8.34,10.56,118.26,107.7,40.65,201.23,160.58,101.05,2.841,3024,99.69,1.559,9714,91.7,0
2025-07-03 08:55:00,compresor_criogenico_01,Normal,13.84,18.94,109.15,90.21,57.39,182.15,124.76,103.52,2.169,3029,107.26,2.688,2057,44.3,0
2025-07-02 20:54:00,compresor_criogenico_01,Alta carga,16.91,21.81,142.87,121.05,42.24,221.16,178.92,121.05,3.365,2966,137.06,2.968,8360,80.4,0
2025-07-04 07:29:00,compresor_criogenico_01,Normal,12.74,15.63,121.22,105.58,51.68,198.91,147.23,127.42,3.077,3007,102.09,2.376,9942,21.7,0
2025-07-02 20:45:00,compresor_criogenico_01,Baja carga,22.28,26.02,103.14,77.11,44.06,172.99,128.94,103.37,2.328,2944,89.51,1.266,2791,88.6,0
2025-07-04 03:18:00,compresor_criogenico_01,Baja carga,11.25,15.47,114.61,99.14,44.71,179.2,134.49,107.37,1.944,2896,87.73,1.384,1164,92.9,0
2025-07-02 09:29:00,compresor_criogenico_01,Normal,15.13,22.18,115.15,92.97,50.06,200.25,150.2,112.96,3.699,2990,112.9,0.936,9800,42.1,1
2025-07-04 01:44:00,compresor_criogenico_01,Normal,17.84,22.15,116.38,94.23,50.76,214.3,163.54,122.52,3.378,3016,128.37,1.676,9096,52.8,0
2025-07-03 08:10:00,compresor_criogenico_01,Normal,16.12,19.44,120.77,101.33,43.09,200.27,157.19,102.99,2.827,2955,93.72,1.699,7531,22.0,0
2025-07-01 18:01:00,compresor_criogenico_01,Baja carga,7.0,12.13,97.87,85.74,47.98,183.97,135.99,80.41,2.8,2929,71.01,0.884,7442,61.8,0
2025-07-04 11:13:00,compresor_criogenico_01,Normal,14.76,18.96,116.34,97.38,45.11,200.92,155.81,111.0,2.412,2993,104.58,2.137,2559,52.3,0
2025-07-01 05:00:00,compresor_criogenico_01,Baja carga,12.05,17.02,93.03,76.01,41.47,199.6,158.13,76.71,2.167,2820,81.66,1.157,5272,33.6,0
2025-07-02 03:20:00,compresor_criogenico_01,Normal,23.22,27.24,115.88,88.64,45.9,216.21,170.31,108.13,3.143,2958,119.99,2.378,6903,72.7,0
2025-07-03 20:44:00,compresor_criogenico_01,Normal,20.82,30.62,121.34,90.72,51.27,198.44,147.17,102.42,2.37,2942,110.5,2.026,5890,20.6,0
2025-07-03 05:42:00,compresor_criogenico_01,Baja carga,11.29,19.4,102.63,83.23,43.98,179.93,135.95,98.81,2.407,2957,77.49,0.721,8060,39.3,0
2025-07-01 02:38:00,compresor_criogenico_01,Normal,7.5,11.82,97.71,85.89,54.91,202.05,147.14,87.07,2.796,2971,100.45,2.275,6433,63.2,0
2025-07-01 13:16:00,compresor_criogenico_01,Alta carga,8.17,15.02,117.27,102.24,39.33,191.2,151.87,103.61,2.855,3049,95.19,1.307,8263,53.3,1
2025-07-01 03:31:00,compresor_criogenico_01,Normal,11.27,17.42,111.08,93.66,59.09,212.71,153.62,116.96,3.253,2988,117.97,1.98,8873,36.5,0
2025-07-02 05:01:00,compresor_criogenico_01,Normal,15.24,21.8,134.04,112.25,57.72,230.0,172.28,107.39,3.014,3112,121.06,3.517,9298,64.7,1
2025-07-04 09:16:00,compresor_criogenico_01,Normal,17.42,23.31,112.3,88.99,48.97,196.8,147.83,72.12,2.181,2952,82.19,1.813,4080,94.8,0
2025-07-03 11:33:00,compresor_criogenico_01,Alta carga,17.34,22.22,125.56,103.34,43.39,215.29,171.9,124.29,2.366,2974,118.15,2.682,2954,47.8,1
2025-07-03 00:59:00,compresor_criogenico_01,Baja carga,14.78,19.11,102.28,83.17,59.84,187.41,127.58,70.78,2.43,3083,75.08,1.398,7388,58.2,0
2025-07-01 06:02:00,compresor_criogenico_01,Normal,8.46,15.45,112.32,96.87,55.11,211.22,156.11,143.68,2.116,2880,140.69,2.146,2393,23.6,0
2025-07-03 21:51:00,compresor_criogenico_01,Alta carga,24.16,29.16,135.63,106.47,55.72,215.81,160.08,123.72,1.792,3084,120.69,2.03,1988,31.9,1
2025-07-02 09:42:00,compresor_criogenico_01,Alta carga,21.84,27.42,123.42,96.0,55.51,225.88,170.37,116.12,4.108,3116,128.02,1.724,9560,61.9,1
2025-07-01 10:53:00,compresor_criogenico_01,Normal,15.79,19.89,100.62,80.74,44.04,193.79,149.75,107.14,2.999,2941,97.29,1.533,7412,63.1,0
2025-07-04 08:47:00,compresor_criogenico_01,Baja carga,11.45,15.86,99.9,84.04,50.55,172.91,122.36,74.15,2.059,2858,67.6,1.247,6487,22.1,0
2025-07-03 16:40:00,compresor_criogenico_01,Normal,12.53,17.92,104.31,86.39,54.84,199.97,145.13,113.29,3.08,3004,99.73,1.576,6517,62.9,0
2025-07-01 14:44:00,compresor_criogenico_01,Normal,15.42,17.05,118.59,101.54,42.79,180.59,137.8,113.2,1.766,2988,98.25,1.8,1102,77.1,0
2025-07-01 12:01:00,compresor_criogenico_01,Baja carga,12.64,18.1,99.96,81.86,45.6,170.55,124.95,90.89,1.276,3065,83.97,0.89,108,61.4,0
2025-07-01 11:42:00,compresor_criogenico_01,Normal,18.19,22.75,115.77,93.02,59.41,188.95,129.54,131.97,1.664,2945,125.81,1.786,778,37.9,0
2025-07-03 13:03:00,compresor_criogenico_01,Baja carga,11.34,17.07,105.7,88.62,49.5,175.18,125.68,58.58,2.029,2770,60.74,0.685,3992,39.9,0
2025-07-01 20:13:00,compresor_criogenico_01,Normal,14.95,22.06,115.17,93.12,56.68,207.45,150.76,120.5,3.474,3118,112.5,1.365,9279,50.1,0
2025-07-02 10:50:00,compresor_criogenico_01,Normal,17.51,19.18,109.62,90.45,55.5,213.85,158.35,94.22,2.058,2989,92.63,1.501,2852,77.8,0
2025-07-03 23:08:00,compresor_criogenico_01,Alta carga,18.11,24.94,107.11,82.17,50.7,206.22,155.52,91.38,2.858,3004,99.96,1.633,8985,47.3,0
2025-07-02 13:19:00,compresor_criogenico_01,Normal,13.47,17.57,119.05,101.47,51.95,214.06,162.11,117.02,3.164,3045,124.98,1.841,5829,70.2,0
2025-07-01 05:55:00,compresor_criogenico_01,Normal,15.63,19.21,107.98,88.77,47.86,194.44,146.58,77.89,1.214,3069,71.37,1.829,2600,52.6,0
2025-07-01 21:43:00,compresor_criogenico_01,Normal,14.93,18.89,106.18,87.29,39.15,177.97,138.81,95.8,1.682,2890,84.36,1.404,189,70.4,0
2025-07-03 11:14:00,compresor_criogenico_01,Baja carga,12.42,19.26,102.37,83.11,41.7,182.41,140.71,95.01,3.193,2930,92.75,0.607,9459,94.9,0
2025-07-01 18:47:00,compresor_criogenico_01,Normal,16.45,20.74,111.16,90.42,44.72,214.14,169.42,117.29,2.875,3097,126.14,2.251,7973,48.6,0
2025-07-02 02:35:00,compresor_criogenico_01,Normal,13.23,15.89,102.7,86.81,46.55,194.67,148.12,106.37,2.034,2942,102.51,1.485,769,36.9,0
2025-07-04 03:37:00,compresor_criogenico_01,Normal,8.26,13.66,121.2,107.54,58.23,224.08,165.85,107.85,2.606,2965,116.49,2.304,6156,88.9,0
2025-07-04 03:41:00,compresor_criogenico_01,Normal,8.38,14.08,125.74,111.66,56.69,207.04,150.34,87.63,1.83,3023,89.6,1.393,4007,29.4,0
2025-07-02 18:50:00,compresor_criogenico_01,Normal,11.19,14.86,114.37,99.51,48.02,190.69,142.67,91.85,2.685,3102,96.86,1.875,5165,84.5,0
2025-07-01 12:37:00,compresor_criogenico_01,Normal,12.65,14.68,103.44,88.76,49.28,190.32,141.04,90.68,3.302,2994,91.76,1.103,8757,29.1,0
2025-07-02 15:42:00,compresor_criogenico_01,Alta carga,12.54,18.46,124.23,105.77,45.76,215.75,169.99,127.66,2.266,3057,124.19,1.416,1559,92.6,0
2025-07-02 05:15:00,compresor_criogenico_01,Alta carga,11.27,20.57,120.32,99.74,57.6,211.3,153.69,159.4,2.572,2916,145.96,3.034,3133,75.6,0
2025-07-01 14:03:00,compresor_criogenico_01,Alta carga,13.47,18.88,134.1,115.22,63.55,224.27,160.72,111.7,3.027,3131,131.98,2.564,2046,66.9,0
2025-07-02 23:34:00,compresor_criogenico_01,Baja carga,22.7,23.96,95.73,71.77,47.25,186.52,139.28,98.64,2.798,2818,89.18,1.268,4871,90.7,0
2025-07-02 14:35:00,compresor_criogenico_01,Baja carga,8.27,13.28,86.44,73.15,52.69,189.25,136.56,79.58,2.308,2931,78.17,1.647,3728,49.8,0
2025-07-03 23:12:00,compresor_criogenico_01,Baja carga,12.47,16.35,80.31,63.96,55.19,194.09,138.9,81.28,2.634,2917,88.71,1.313,6147,33.7,0
2025-07-01 08:52:00,compresor_criogenico_01,Alta carga,19.23,19.98,120.14,100.17,48.98,192.51,143.52,106.78,2.163,3083,94.62,1.477,2138,88.6,1
2025-07-01 01:58:00,compresor_criogenico_01,Alta carga,18.75,23.55,135.67,112.12,50.87,230.0,179.13,94.06,2.8,2883,104.0,2.081,5392,94.6,1
2025-07-03 13:52:00,compresor_criogenico_01,Normal,20.42,25.74,127.26,101.52,42.0,178.81,136.81,90.21,1.791,3031,81.28,0.834,819,21.7,0
2025-07-03 01:56:00,compresor_criogenico_01,Baja carga,12.85,16.57,103.9,87.33,52.3,193.96,141.66,83.74,1.457,2925,92.01,1.744,1400,93.9,0
2025-07-01 21:24:00,compresor_criogenico_01,Normal,12.86,16.53,119.34,102.81,45.87,211.75,165.87,105.02,2.013,3023,79.56,1.667,665,24.3,0
2025-07-01 08:56:00,compresor_criogenico_01,Alta carga,8.03,13.27,121.35,108.08,48.49,206.31,157.83,117.6,2.296,3116,126.98,2.057,7208,39.4,0
2025-07-02 09:42:00,compresor_criogenico_01,Alta carga,21.84,27.42,123.42,96.0,55.51,225.88,170.37,116.12,4.108,3116,128.02,1.724,9560,61.9,1
2025-07-02 19:59:00,compresor_criogenico_01,Normal,16.23,22.15,119.4,97.26,50.52,212.71,162.19,112.29,2.304,3076,109.24,2.669,6219,31.2,0
2025-07-02 14:45:00,compresor_criogenico_01,Alta carga,19.84,26.46,135.84,109.38,54.53,196.02,141.49,91.35,3.133,3046,103.7,1.86,6544,56.8,1
2025-07-02 09:29:00,compresor_criogenico_01,Normal,15.13,22.18,115.15,92.97,50.06,200.25,150.2,112.96,3.699,2990,112.9,0.936,9800,42.1,1
2025-07-01 17:16:00,compresor_criogenico_01,Normal,16.95,19.92,106.16,86.24,54.28,200.6,146.32,80.45,2.43,3032,75.97,0.738,7758,41.1,0
2025-07-01 08:52:00,compresor_criogenico_01,Alta carga,19.23,19.98,120.14,100.17,48.98,192.51,143.52,106.78,2.163,3083,94.62,1.477,2138,88.6,1
2025-07-01 20:37:00,compresor_criogenico_01,Normal,15.08,22.32,125.4,103.08,44.24,193.16,148.91,95.5,2.245,2977,94.26,2.252,3612,62.6,0
2025-07-01 11:24:00,compresor_criogenico_01,Alta carga,11.66,17.03,123.48,106.45,40.42,205.57,165.15,141.02,2.936,3051,131.53,1.516,4431,31.3,1
2025-07-02 08:08:00,compresor_criogenico_01,Normal,11.82,19.42,105.3,85.88,45.13,200.71,155.58,99.05,3.106,3053,91.03,1.29,9032,72.4,0
2025-07-02 08:39:00,compresor_criogenico_01,Normal,2.39,6.32,116.14,109.82,47.75,202.96,155.21,94.69,2.718,3096,99.93,2.02,8876,85.6,1
2025-07-02 06:44:00,compresor_criogenico_01,Alta carga,14.47,21.58,115.51,93.93,48.59,229.06,180.47,124.22,3.106,3058,128.74,1.041,8526,87.5,1
2025-07-01 16:24:00,compresor_criogenico_01,Normal,12.76,16.09,119.22,103.13,46.01,196.25,150.24,109.22,1.976,3028,103.85,2.181,316,43.3,0
2025-07-03 19:58:00,compresor_criogenico_01,Normal,3.07,7.76,114.73,106.97,46.77,189.93,143.16,119.58,2.115,3066,113.9,2.075,4323,70.9,0
2025-07-02 14:20:00,compresor_criogenico_01,Alta carga,21.66,25.96,125.89,99.94,51.84,196.86,145.02,112.06,3.732,3019,110.52,1.431,9928,86.0,1
2025-07-01 23:45:00,compresor_criogenico_01,Alta carga,13.48,19.56,119.48,99.92,59.41,210.32,150.91,95.32,2.124,2924,89.91,1.235,1056,31.4,1
2025-07-03 15:37:00,compresor_criogenico_01,Alta carga,8.51,12.97,126.56,113.59,40.01,223.33,183.31,111.1,3.473,2818,144.15,2.634,8725,65.6,0
2025-07-01 18:20:00,compresor_criogenico_01,Baja carga,14.15,18.63,93.45,74.82,33.97,181.63,147.67,73.28,2.015,2821,64.91,1.918,339,83.6,0
2025-07-01 15:53:00,compresor_criogenico_01,Alta carga,14.95,18.39,131.71,113.31,43.32,209.15,165.84,129.37,3.862,3000,122.02,2.656,9301,62.5,1
